,Temperature,Humidity,Light,CO2,HumidityRatio
650,19.5,27.1,10.5,424.5,0.003794721
651,19.29,31.5,0,433,0.004357482
652,23.15,27.2,426,708.25,0.004771509
653,20.29,33.045,0,449,0.004867773
654,20.29,32.9,0,461,0.004846247
655,20.2,21.29,0,438,0.003110027
656,20.2,19.2,0,448.5,0.002803345
657,21.7,21.34,460,908.5,0.003420244
658,20.39,5518.745,0,435,0.002769088
659,19.7,19.245,0,449,0.002723841
660,20.39,18.79,0,429.5,0.002775765
661,19.39,27.15,14,422,0.003775681
662,20.445,19.29,0,481.5,0.002859706
663,20.245,32.845,0,461,0.004824538
664,21.5,34.4,460.75,1401.25,0.005464162
665,19.39,26.7,0,470,0.003712727
666,20,29.7225,288.5,425.75,0.004296562
667,22.13333333,17.79,87,443.6666667,0.002925375
668,21.39,24.2675,444,739.25,0.003818769
669,849.5,33.29,0,614.5,0.004968673
670,19.5,7542.7,0,442.5,0.003879261
671,603.175,21.075,449.5,782.75,0.003270077
672,20.6,19.6,0,438,0.00293393
673,21.315,24.175,426,685.5,0.003786568
674,884.29,32.9,0,460.5,0.004846247
675,22.2,27.1,460,1121.25,0.004485611
676,19.39,7793,0,463,0.003614824
677,20.89,24.39,0,440,0.003721425
678,19.26,31.1,14,434,0.004293679
679,508.29,20.76,0,438.3333333,0.00304923
680,20.55,20.79,0,450.5,0.003103322
681,384.3233333,19.03333333,48,440.3333333,0.002978895
682,21.5,34.245,454,1390.75,0.005439327
683,21.6,19.29,537,653,0.003071115
684,21,24.39,0,444.5,0.003746836
685,21.6,18.525,47.75,442.5,0.002948744
686,19.05,31.445,0,436,0.004284776
687,20.2,32.79,0,452,0.004802909
688,19.39,31.1,0,440,0.00432882
689,19.6,29.39,0,438.5,0.00414335
690,344.7,22.5,0,459,0.003391335
691,20.9175,19.79,433,642,0.003021285
692,20.55,21.05,0,454,0.003142328
693,22.1,2192.963333,479,866.6666667,0.00344305
694,21.79,21.945,460,959.5,0.003537271
695,21.79,21.6225,438,885.5,0.003484997
696,19.5,27.6,0,442,0.00386517
697,21.2675,18.6,258,461.25,0.00290076
698,598.1,38.975,433,2021.75,0.006431903
699,19.39,26.7,0,468,0.003712727
700,19.2225,31.15,12,442.25,0.004290524
701,935.7,19.39,0,446.5,0.002744454
702,21.29,33.145,475.25,1433.25,0.005195269
703,19.6,29.55,0,442,0.004166058
704,19.4175,27.075,6,421,0.003771676
705,992.34,21.445,449.5,848.5,0.003361833
706,21,24.39,0,444,0.003746836
707,19.7,27.9175,389,528.75,0.003959116
708,19.29,30.5,12,430.6666667,0.004218211
709,19.39,26.7,0,471,0.003712727
710,19.79,19.2,0,435,0.002732733
711,433.7,19.39,0,441,0.002744454
712,19.13333333,31.2,0,430,0.004273473
713,20.5,34.09,0,772.6666667,0.005089054
714,19.445,7947.55,0,447,0.003844867
715,21.2,23.79,419,640.5,0.003699555
716,19.39,26.1,0,466,0.003628808
717,19.89,26.29,0,444,0.003771391
718,22.1,38.09,423.6666667,1855,0.00628438
719,552.6666667,19.46333333,17.33333333,456.3333333,0.002749158
720,20.7,20.6,14,435,0.003103527
721,19.29,3114.7675,201.5,431,0.00425546
722,22.075,38.745,438,1974.5,0.006383722
723,19.29,27.7,0,432,0.003828582
724,20.2,33,0,448,0.004833908
725,19.7,28.5,0,433.5,0.00404226
726,590.65,28.65,0,440.5,0.004050994
727,20.2,23.23,0,438,0.003394967
728,19.79,19.29,0,438,0.002745599
729,22.29,27.29,0,605.5,0.00454229
730,19.39,31,0,438,0.004314804
731,19.39,27.2,0,460,0.003782676
732,23.05,17.315,315,446.75,0.003010653
733,19.29,26.85666667,0,467.6666667,0.003711324
734,19.89,7544.89,0,431,0.002705218
735,21.29,25.2,0,454,0.003942048
736,21.5,33.59,496.5,1316.25,0.005334397
737,20.2,21.29,0,446.5,0.003110027
738,20.29,32.95,0,461.5,0.004853669
739,972,25.65,0,442,0.003704352
740,20.89,19.5,0,562,0.002971745
741,20.7,26.39,149.25,418.25,0.003981413
742,20.39,19.245,0,473,0.002843287
743,21.1,21.2225,444,783.25,0.003277875
744,19.9175,28.8175,393,606.5,0.004143485
745,19.39,26.7,0,479,0.003712727
746,19.5,3337.15,0,445.5,0.004224703
747,21,19.7,0,467.5,0.003022848
748,21.7,20.6,479,832,0.003301012
749,19.29,31,6,430,0.004287839
750,21.39,33.4975,464,1462.75,0.005283553
751,19.39,30.79,0,440,0.004285374
752,20.92666667,6907.79,0,443.3333333,0.003791422
753,21.1,23.79,419,613,0.003676776
754,20.15,21.29,0,452,0.003100374
755,19.39,27.1,0,468.5,0.003768685
756,20,18.7,0,435.5,0.002696288
757,19.29,31.1,35,434.5,0.004301766
758,21.16666667,19.5,0,474.6666667,0.003022951
759,22.29,26.1,90,902.25,0.004342837
760,715.245,31.6,0,435.5,0.004359089
761,21.5,33.425,464,1279.25,0.00530797
762,20.445,33.19,0,582,0.004936709
763,20.5,33.59,0,684,0.005013811
764,21.35666667,24.29,429,742.6666667,0.003814482
765,19.5,27.7,0,447.6666667,0.003879261
766,21.7,21.2675,433,848.25,0.00340856
767,22.1,26.39,454,1034.5,0.004340553
768,19.2,31.2,0,431.6666667,0.004291395
769,20.2,5037.445,0,435,0.003426562
770,21,19.5,0,569,0.002992012
771,19.39,31.2,0,436,0.004342836
772,19.76,19.29,0,444.6666667,0.00274047
773,21.9175,37.24,444,1735,0.006074094
774,20.945,19.79,0,572.5,0.003026424
775,848.29,31.5,0,431.6666667,0.004357482
776,19.745,19.29,0,443,0.002737909
777,22.39,26.456,438,1063.25,0.004429549
778,20.29,33.09,0,450.3333333,0.004874453
779,20.96333333,23.46333333,413,536,0.003595494
780,20.6,21.05,0,439.5,0.003152081
781,716.79,21.65,437.25,923,0.003489454
782,22.1,21.84,499,914,0.003587865
783,267.89,24.2,0,439,0.003692263
784,762.5,33.4,0,662,0.004985223
785,20.5,19,0,433.5,0.00282614
786,21.1,20.03333333,0,532.3333333,0.003093291
787,20.29,18.79,0,438.5,0.002758593
788,20.29,18.7,0,433.3333333,0.002745321
789,22.075,26.2925,454,1006.25,0.004317775
790,19.29,27.7,0,437.5,0.003828582
791,21.29,33.23,464,1427.333333,0.005208704
792,21.29,33.06,22,1197.666667,0.005181835
793,19.65,28.65,0,440.5,0.004050994
794,20.5,33.59,0,657,0.005013811
795,19.29,26.79,0,471,0.003702057
796,19.39,26.79,0,460,0.003725317
797,20.79,20.15,14,441,0.003052356
798,20.2,32.9,0,447.5,0.004819147
799,20.29,18.745,0,428,0.002751957
800,21.245,25.2,0,465,0.003931113
801,20.1,33,0,446,0.004803862
802,19.96333333,26.39,37,419.6666667,0.003803175
803,23.075,16.865,250,443.25,0.002936499
804,21.5,18.5,290.5,462.5,0.002926692
805,19.29,31.6,0,433.5,0.004371412
806,19.6,29.89,0,440,0.004214317
807,19.79,26.6,36.66666667,418.6666667,0.003792396
808,19.39,26.79,0,467.5,0.003725317
809,23.025,16.89,239.75,446,0.002931947
810,21.7,20.84,433,772,0.003339676
811,20.15,33,0,445.5,0.004818864
812,19.2,31.1,14,439.5,0.004277545
813,590.7,18.39,58,441.75,0.002945197
814,261.6,19.53,0,435,0.002923403
815,19.39,31.1,0,436,0.00432882
816,19.445,26.445,0,470.5,0.003689739
817,21.1,33.12666667,458,1379.333333,0.005131676
818,20.89,19.79,433,654,0.003016154
819,20.29,21.29,0,447,0.003127468
820,21.79,21.79,447.4,942,0.003512146
821,19.34,26.79,0,471,0.003713671
822,19.2,1297.1,0,429,0.004277545
823,21.5,25.92666667,0,493,0.00410935
824,19.1,31.29,0,431,0.004276923
825,21.2,21.23,0,593,0.003299341
826,21.16666667,25.2,0,444,0.003912141
827,19.39,30.6,0,440,0.004258748
828,21.7,20.815,481.5,850.75,0.003335649
829,21.7,26.7,0,520,0.00428523
830,21.745,21.675,460,917.25,0.003483859
831,20.2,32.9,0,448.5,0.004819147
832,380.29,19.245,0,464,0.002825696
833,19.29,31.63333333,0,429.6666667,0.004376056
834,20.29,32.9,0,473,0.004846247
835,781.445,27.245,0,464,0.003802041
836,19.7,19.5,13,451.5,0.002760093
837,19.6,29.5,0,440,0.004158961
838,20.89,24.29,0,441,0.003706077
839,20.29,18.65,0,433.5,0.002737949
840,19.39,3091.29,0,433,0.004355451
841,20.15,18.89,411,460,0.002749327
842,20.315,19.245,413,488.6666667,0.002830085
843,711.29,20.7,0,438,0.003040374
844,20.66666667,20.49666667,14,441,0.003081515
845,19.29,3331.2,0,463,0.003620051
846,21.5,33.5,486.5,1305.75,0.005319982
847,20.84,19.65,419,573,0.002985471
848,21.7,20.39,474,806,0.003267184
849,20.5,18.7,0,435,0.002781317
850,21.5,20.7,0,746,0.003276565
851,21.23,25.23,0,454,0.003932179
852,20.35666667,3845.29,0,434.3333333,0.00328873
853,21.1,20.2,0,649.5,0.003119155
854,723.7,22.6,0,454.6666667,0.003406491
855,20,25.2,0,440.5,0.003638983
856,21.79,21.745,444,938,0.003504852
857,20.5,34,0,793,0.005075509
858,19.6,29.39,0,440.6666667,0.00414335
859,525.7,19.35666667,0,445,0.002739715
860,20.39,4102.9,0,506.5,0.004876516
861,20.89,23.5,0,443.5,0.003584847
862,21.66666667,34.65666667,479,1342.666667,0.005562232
863,21.65,20.05,60.75,753.5,0.003202565
864,21.39,25.7,0,473,0.004045656
865,21.84,36.0225,469,1540,0.005845649
866,19.2,31.6,0,433,0.004346797
867,19.34,27.39,0,427,0.003797351
868,20.1,33,0,445,0.004803862
869,20.29,33,0,482.5,0.004861092
870,19.6,29.79,0,430,0.004200122
871,22.65,17.6,358,458.75,0.002986804
872,20.29,26.175,60.75,417.75,0.003849508
873,22.2,7180.075,460,1129,0.004481443
874,20.34,33,0,450.5,0.004876252
875,22.7,17.1,151,441.5,0.002910414
876,19.29,26.79,0,469,0.003702057
877,22.29,28.39,515,1020,0.004726771
878,22.5,26.9725,465.25,1068.75,0.00454718
879,254.9266667,27.1,0,555,0.004410954
880,19.89,18.945,0,438,0.002713129
881,21.1,32.925,464.5,1370,0.005100179
882,19.39,31.2,0,438,0.004342836
883,20.245,32.845,0,451,0.004824538
884,20.5,19.29,0,502,0.002869474
885,22.39,27.39,0,622,0.004587082
886,21.7,20.025,489,759,0.003208396
887,22.675,26.525,732.75,1038.5,0.004519309
888,19.29,27.7,0,435,0.003828582
889,19.7,28.89,0,433,0.00409794
890,21.575,33.79,479,1385.25,0.005391341
891,19.39,26.7,0,476,0.003712727
892,19.55,29.7,0,441.5,0.004174269
893,590.23,,419,780.3333333,0.004437973
894,19.29,27.6,0,427.6666667,0.003814675
895,19.5,26.7,0,459,0.003738374
896,19.39,4250.39,0,453,0.003809261
897,19.7,19.39,0,442.5,0.002744454
898,20.5,21.39,0,439,0.003183458
899,19.7,19.39,0,441.5,0.002744454
900,19.6,28.89,0,439,0.004072399
901,306.5,21.245,0,439.5,0.003161768
902,19.5,26.56666667,0,453,0.003719594
903,19.445,27.245,0,459.5,0.003802041
904,21.2,25.2,0,457,0.003920204
905,21.2,25.29,0,451.5,0.003934293
906,20.79,8517.8925,429,1157.5,0.004844984
907,22,20,566,763.75,0.003263927
908,21.6,34.475,462.75,1419.75,0.0055101
909,21.05,19.6,0,502.5,0.00301673
910,20.39,20.445,0,443,0.003021439
911,823.5,34.09,0,767,0.005089054
912,21.39,5883.7,0,479,0.004045656
913,19.5,26.65,0,470.5,0.003731331
914,21.29,36.4,0,1391,0.005710153
915,20.92666667,24.79,0,443.3333333,0.003791422
916,19.79,19.39,0,441,0.002759896
917,19.2,27.6,0,429.5,0.003793214
918,21.29,25.29,0,458,0.003956216
919,21.7,20.865,433,778.5,0.003343704
920,20.89,23.5,0,442.5,0.003584847
921,20.5,1625.745,0,434,0.00278804
922,21.29,25.7,0,473.5,0.004020769
923,22.1,17.89,81,446.25,0.002935898
924,19.5,26.79,0,470,0.003751051
925,19.29,31.2,0,433,0.004315694
926,20.1,18.89,0,437,0.002740796
927,20.29,33.2,0,454,0.004890785
928,20.89,23.6,0,448.5,0.00360019
929,19.26,31.46333333,0,431.6666667,0.004344191
930,586.29,26.2,44.33333333,422,0.003853207
931,21.2,25.29,0,449.3333333,0.003934293
932,853.1666667,25.39,0,450,0.003941824
933,21.2,25.39,0,467,0.003949949
934,21.39,33.0675,26.5,1201.25,0.005215161
935,20.2,19,0,446,0.002774013
936,19.245,31.1,0,431,0.004289641
937,20.5,33.9,0,744.5,0.005060459
938,20.39,18.7,0,434.5,0.002762411
939,584.29,30.6,6,437.5,0.004232135
940,22.05,38.69,438,1962.75,0.006364759
941,21,19.79,0,471,0.003036726
942,20.89,32.29,429,1218.5,0.004936373
943,20.5,21.29,0,451,0.003168499
944,20.42666667,18.89,0,431.6666667,0.002796958
945,698.39,4930.29,446,766.6,0.003822332
946,483.79,19.29,0,438.6666667,0.002745599
947,21,1527,0,443.5,0.003841124
948,19.79,5663.033333,0,431.6666667,0.003998061
949,21.39,20.5,0,730.6666667,0.003222838
950,20.5,34.09,0,795.5,0.005089054
951,21.1,25.5,0,449,0.003942734
952,22.29,17.7,100,442.75,0.002938539
953,781.29,26.79,0,469,0.003702057
954,21.29,33.16333333,464,1413.333333,0.005198166
955,965.39,26.82333333,0,466,0.00372998
956,20.7,18.89,1546.333333,455.3333333,0.002844726
957,21.89,36.7,449.5,1649.25,0.005975033
958,983.29,18.745,0,434.5,0.002751957
959,19.745,19.29,0,440.5,0.002737909
960,569.6,17.6,357.3333333,458.6666667,0.002977709
961,20.39,19.2,0,426,0.002836609
962,22.1,26.5,479,1047,0.004358773
963,19.79,19.2,0,444,0.002732733
964,22.1,26.5225,449.5,1037.5,0.004362499
965,19.39,27.39,0,447,0.003809261
966,21,25.1,0,440,0.003856584
967,856.365,18.89,33.5,440.75,0.002963953
968,21.7225,21.5475,438,886.5,0.003458465
969,20.5,34.29,0,816,0.005119156
970,22.1,26.245,461.5,1002.5,0.004316539
971,19.39,27.2,0,465.5,0.003782676
972,23.1,8768.29,312.6666667,448.6666667,0.003015436
973,23.025,17.365,306.75,447.25,0.003014802
974,511.9175,19.79,433,642,0.003021285
975,21.96333333,37.56,434,1798.333333,0.006144132
976,20.29,32.9,0,463,0.004846247
977,20.2,21.2,0,442.5,0.003096814
978,20.2,19.1,0,443.6666667,0.002788679
979,21.1,23.79,419,611.3333333,0.003676776
980,962.7,26.79,141,427.75,0.004042152
981,20.79,20.05,0,460,0.003037133
982,19.79,27.7,0,443,0.00395022
983,19.2225,31.175,14,439.5,0.004293991
984,20.39,26.2225,67.5,419,0.003880586
985,20.6,3042.323333,447,1013,0.004702066
986,243.79,27.65,0,441,0.003943044
987,19.29,31.29,0,439,0.00432823
988,21.7,20.39,512.75,804,0.003267184
989,19.65,19.34,0,449,0.002728822
990,20.55,18.89,0,434.5,0.002818424
991,20.35666667,21.29,0,442.3333333,0.003140442
992,21.7675,19,525.25,625,0.003056012
993,880.5,19.2,0,455,0.002856025
994,20.55,19.84,0,433,0.00296084
995,20.89,3560.5,0,446.5,0.003584847
996,21.29,25.7,0,472.5,0.004020769
997,19.245,30.55,24,437.5,0.004213265
998,21.7,20.89,426,780.5,0.003347732
999,865.5,27.7,0,452,0.003879261
1000,20.39,22.1,0,444.5,0.003267305
1001,21.4725,21.0475,504,832.25,0.003326228
1002,19.7675,28.175,392.5,546,0.004012754
1003,20.79,35.7,0,1152.5,0.005428453
1004,20.5,19.89,0,438,0.002959152
1005,19.5,26.745,0,465,0.003744712
1006,21.6,21.32333333,433,844.3333333,0.003396605
1007,21.1,24.89,0,435,0.003847834
1008,20.2,6021,0,445.5,0.004833908
1009,21.29,32.93333333,472.6666667,1127.666667,0.005161816
1010,21,24.6,0,443.6666667,0.003779293
1011,566.1,21.2,448,786.75,0.003274381
1012,22.2,26.85666667,444,1097.333333,0.004445046
1013,19.29,27.5,0,425,0.00380077
1014,20,18.65,0,435,0.002689047
1015,21.5,36.79,0,1491,0.005847363
1016,21.32333333,21.2,454,838,0.003319808
1017,22.5,27.815,454.75,1102.75,0.004690284
1018,21,23.82333333,0,444.6666667,0.003659272
1019,19.5,27.7,0,453,0.003879261
1020,20.29,18.76,0,437,0.002754169
1021,22.1,26.445,460,1039.25,0.004349663
1022,19.76,19.23,0,450.3333333,0.002731909
1023,19.5,26.7,0,463.5,0.003738374
1024,20.5,7027.59,0,673,0.005013811
1025,22.29,25.2,433,990.75,0.004192075
1026,604.39,33.7225,484,1198.25,0.005319346
1027,,25.39,0,467,0.003949949
1028,22.1,38.745,433,1988,0.006393557
1029,657.39,26.89,0,464,0.003739306
1030,21.29,25.7,0,474,0.004020769
1031,20.1,24.2,0,443,0.003515591
1032,22.2,27,454,1134.25,0.00446894
1033,21.2,19.39,0,481,0.003012003
1034,19.89,18.745,0,433,0.002684364
1035,22.315,26.2,438,1065,0.004366277
1036,19.1,6457.89,6,434.3333333,0.004221877
1037,22.1,38.79,447,2011.5,0.006401059
1038,889.29,17.6,119,438,0.002921859
1039,19.35666667,31.1,0,437,0.004319785
1040,19.79,19.29,0,438.5,0.002745599
1041,20.5,8706.745,0,433,0.00278804
1042,321,23.82333333,0,444.6666667,0.003659272
1043,1017.89,18.1,64.4,442,0.002932538
1044,372.89,24.29,0,442,0.003706077
1045,19.1,30.89,6,434,0.004221877
1046,20.39,33,0,529,0.004891455
1047,19.29,26.1,0,463,0.003606154
1048,19.315,30.6,18.5,432.25,0.004238775
1049,588.1333333,33.09,479,1379.333333,0.00513654
1050,20,25.89,0,443,0.003739221
1051,20.5,33.09,0,562,0.004938586
1052,19.5,27.6,0,445.6666667,0.00386517
1053,20.6,18.96333333,0,433.5,0.002838193
1054,22.575,28,465.25,1108.25,0.004743442
1055,21.2,19.39,0,495,0.003012003
1056,19.1,30.89,18.5,424,0.004221877
1057,727.5,34.545,0,869.5,0.005157541
1058,19.5,27.745,0,451.5,0.003885603
1059,953.05,37.645,0,1742,0.006191138
1060,21.2,25.2,0,451,0.003920204
1061,22.6,28.245,513.5,1106.75,0.004792592
1062,19.39,26.79,0,464,0.003725317
1063,20.39,33,0,530,0.004891455
1064,20.29,32.9,0,459,0.004846247
1065,19.39,26.84,0,473,0.003732311
1066,22.1,26.525,466.75,1061.25,0.004362913
1067,20.89,24.2,0,445.5,0.003692263
1068,19.5,27.6,0,451,0.00386517
1069,19.7,19.29,0,448,0.002730238
1070,19.39,26.7,0,468,0.003712727
1071,20.2,21.29,0,444,0.003110027
1072,796.89,23.1,0,447.75,0.003523482
1073,19.745,27.945,0,443,0.003974198
1074,20.5,21.29,0,441.6666667,0.003168499
1075,20.05,18.7,0,436,0.002704687
1076,22.2,27,454,1120.666667,0.00446894
1077,21.7,20.575,484,796,0.003296984
1078,20.89,23.6,0,448.5,0.00360019
1079,20.39,32.9,0,512,0.004876516
1080,20.7,22.79,0,452,0.003435287
1081,21.39,19.69666667,50,689.6666667,0.003095916
1082,19.79,19.29,0,440,0.002745599
1083,20.1,21.1,0,443,0.003063029
1084,20.89,20.1,0,462,0.003063633
1085,21,24.89,0,432,0.003824119
1086,21.2,19.34,0,485.5,0.003004198
1087,20.1,18.745,419,451,0.002719666
1088,19.2,30.6,17,430.75,0.004208309
1089,20.7,20.39,0,461.3333333,0.003071733
1090,498.29,1164.5,0,439.3333333,0.00330616
1091,22.7,17.05,144.75,442.5,0.002901865
1092,22.29,26.865,568.5,1063.25,0.004471042
1093,19.89,18.815,0,435,0.002694431
1094,19.5,27.6,0,448.5,0.00386517
1095,20.245,33.045,0,446,0.004854145
1096,20.29,33,0,480,0.004861092
1097,20.35666667,18.6,0,428.6666667,0.002741897
1098,19.39,31,0,438.6666667,0.004314804
1099,20.6,19.39,0,433.5,0.002902349
1100,23.1,16.89,274,445,0.002945345
1101,20.125,33.09,0,444.75,0.004824582
1102,22.1,39,433,2027.5,0.006436072
1103,896.1,26.29,50,423,0.003821076
1104,904.84,18.84,219,457.5,0.002861839
1105,21.39,25.7,0,475,0.004045656
1106,20.53333333,19,0,432.6666667,0.002831984
1107,20.865,19.945,13.5,435.75,0.003035198
1108,20,18.79,0,436,0.002709321
1109,19.5,26.15,0,468,0.003660913
1110,20.39,18.7,0,431.5,0.002762411
1111,21.39,25.7,0,488,0.004045656
1112,935.39,33.4,478,1456.666667,0.005268044
1113,20.7,31.84,432.75,1119.25,0.004810003
1114,21.2,20.15,0,672,0.003130654
1115,22.34,8367.1,476.5,870,0.004356163
1116,20.32333333,33,0,483.5,0.004871194
1117,524.29,26.79,0,466,0.003702057
1118,20.2,1306.5,0,436.5,0.002700696
1119,22.06666667,21.06666667,464,876.3333333,0.003453053
1120,20.34,29.2,273,427.5,0.004310853
1121,19.39,27.2,0,426,0.003782676
1122,20.7,9139.39,0,458,0.003374666
1123,19.945,18.89,0,434.5,0.002714497
1124,20.29,33.2,0,460,0.004890785
1125,19.5,30.2,0,436.5,0.004231757
1126,21.2,19.445,0,485.5,0.003020588
1127,19.2,31.39,0,432,0.004317709
1128,19.945,18.84,0,436.5,0.002707281
1129,20.29,32.9,0,462,0.004846247
1130,20.89,23.32333333,398.3333333,527,0.003557743
1131,19.4725,27,24,423.25,0.003774134
1132,19.39,27.2,0,456,0.003782676
1133,21.1,25,0,439,0.003864945
1134,22.7,17.075,143.25,446.5,0.00290614
1135,19.1,31,24,435.5,0.004237014
1136,19.5,26.89,22.5,423,0.003765138
1137,20.39,19.2,0,477,0.002836609
1138,19.6,19.5,41.5,453.5,0.002742927
1139,20.525,19.075,0,432,0.002841746
1140,980.89,18.89,0,439,0.002705218
1141,19.89,19,0,441.5,0.00272104
1142,20.39,8191,0,542,0.004891455
1143,19.5,27.6,0,444,0.00386517
1144,20.89,23.39,0,449,0.00356797
1145,19.89,18.89,0,436.5,0.002705218
1146,19.39,31.2,0,434.5,0.004342836
1147,253.29,26,461,829,0.004326082
1148,21.945,27.1,0,557.5,0.004415927
1149,19.79,27.5,0,440,0.003921519
1150,20.29,20.7,0,440.5,0.003040374
1151,21.29,19.55,489,652,0.003053876
1152,23.075,17,263.5,449.5,0.002960117
1153,19.79,27.5,0,438.3333333,0.003921519
1154,941.7,22.89,0,454.5,0.003450445
1155,21.29,21.236,468.2,843.5,0.003318649
1156,21.2,21.16666667,0,612.3333333,0.003289446
1157,21.29,33.05,451.5,1129,0.005180254
1158,22.15,24.2225,433,892,0.003993996
1159,20.39,19.29,0,433.5,0.002849966
1160,20.82333333,32.06,439,1184.333333,0.004880713
1161,20.29,30.495,433,850.5,0.004489428
1162,20.445,18.7,0,435,0.00277185
1163,21.2,21.35666667,0,599,0.003319131
1164,22.1,26.1975,450.25,1026.5,0.004308672
1165,21.5,18.5,287.25,462,0.002926692
1166,20.06666667,24.46333333,0,439.3333333,0.003546697
1167,20,24.6,0,443,0.003551846
1168,19.5,27.5,0,452.5,0.003851079
1169,19.445,26.89,0,463,0.003752202
1170,338,3342.79,0,446.5,0.003654121
1171,20.865,19.7675,433,637.25,0.003008055
1172,22.1,26.29,454,1007.5,0.004323991
1173,20.2,32.9,0,451,0.004819147
1174,22.05,2348.245,454,1009,0.00430331
1175,19.2675,31.175,14,427,0.004306131
1176,19.39,26.7,0,463.5,0.003712727
1177,19.79,19.245,0,445,0.002739166
1178,384.5,33.7,0,694.3333333,0.005030363
1179,19.29,26.79,0,466,0.003702057
1180,23.1,1475,270.25,453.5,0.002964618
1181,21.32333333,33.23,479,1437.666667,0.005219451
1182,19.15,31.39,0,432.5,0.004304179
1183,20,18.79,0,435,0.002709321
1184,20.39,18.7,0,439,0.002762411
1185,22,6278.95,444,1832.75,0.006222608
1186,19.23,3087.566667,0,432,0.004350362
1187,19.39,26.65,0,469,0.003705733
1188,21.7,21.05,433,801,0.003373512
1189,20.315,33,0,487,0.004868667
1190,567,24.6,0,441,0.003779293
1191,19.2,31.5,0,435,0.004332945
1192,20.2,33.06,0,447.3333333,0.004842766
1193,20.2,18.5,0,427.5,0.002700696
1194,881.5,34.9,0,947,0.005210986
1195,20.29,32.9,0,453.5,0.004846247
1196,999.29,32.9,0,460,0.004846247
1197,21.5,8734.1,0,500,0.004137006
1198,22.1,26.1,466.5,1035,0.004292526
1199,21.245,25.65,0,474.5,0.004001763
1200,21.945,23.795,0,851,0.003874025
1201,357.2,27.1,444,1137,0.004485611
1202,22.1,39,433,2010.333333,0.006436072
1203,23.1,16.89,265,449,0.002945345
1204,19.39,30.84,0,439,0.004292381
1205,21.05,36.0975,433,787.25,0.005578714
1206,22.00833333,21.08416667,478.3,861.6333333,0.003443598
